,item_id,user_id
5744,8c757abc3a2e,f67977ed5602
5745,34b0b21bf2c0,00a20715dfc2
5746,77a7af803036,cb643dfa8a63
5747,3e730993e632,8b1af029c63a
5748,816a3c746527,a0a858970f4a
5749,bee12413c167,9788719ef4b4
5750,ae48ebf7ca8d,579eba9d5895
5751,1b2e66c5efab,f7bcd80b6beb
5752,c532d80336ff,f6a6c78239bd
5753,123395c860c1,762434c0fd7e
5754,0431f20e65ac,cd75d67b7317
5755,a2cf7413aa9d,b882e3740245
5756,7d04ac9ce2d9,f10ea3663b8a
5757,b1fa1cf27b2a,6cd4f661d942
5758,9d7547f42ae4,154da631c237
5759,c4e0e33346a0,5fdcda598345
5760,ac24782292ee,47816e992ce1
5761,8f47792535e7,c93467a0cd0e
5762,61e918c85af6,f7a4ccb59759
5763,db6c47502881,ba375274bb8e
5764,3622b718a9c0,dec489eeb30e
5765,b3c5d1ed8a6b,c2c1bbfe670e
5766,4812172005eb,e14c0341b904
5767,20e87b0c5ccd,df421883e729
5768,e6018134a66c,ef44709552d5
5769,9c1ab2260ef0,3b6573868d6e
5770,1b535665569c,f920d42472df
5771,022c0f9d50f7,efa12a124f39
5772,5d5f0cf29f96,cf45ae391a9f
5773,7b4bda993f73,886f8b43ebdc
5774,751d254408dd,ec1bbb9a0dc7
5775,bd10467499f9,3f18e485512f
5776,5be6b87f5821,c4a0b0e5a63a
5777,56068d5189e6,82b6bce075c4
5778,972967eb03a0,104af3bfd9f1
5779,79faf0627b35,662303d97aba
5780,dc671c4ea9da,7a9632962870
5781,1eb739e57e04,2d29e28c9104
5782,02b7284850ca,02abcdb2048a
5783,9337c25144e1,ff43b5237506
5784,2d6412ebbe70,7e6d9fca22fe
5785,75299917b836,68522d45ad5f
5.79E+03,372e431da074,1f59f7c77d0a
5787,919130918d0c,9fd67dae7431
5788,932d491087ad,fb1533ca2f3b
5789,02fe8d43658c,0e63fa7401b4
5790,b4d88d86d288,5406cbc8cb02
5791,225887e8e919,b38283c2d387
5792,7324bd34cb1d,5ee618d7ecb4
5793,110e6aac161c,9c1aecaca4be
5794,0e227986531e,4ea9a7342200
5795,e565f686062b,6916bcdf1817
5796,d87decec88ca,53dc636075bb
5797,24ce9c35a492,702f09f10eb8
5798,447dc945f450,2bc81701fb10
5799,167762d5b560,2f0fae447fde
5800,1b7be8762340,15bac0f8de54
5801,6bfd98d7d016,31a03e6e3c0b
5802,cc2f7f122d80,adcdab006763
5803,1faa1685b65d,6808cf8157c9
5804,6b925edf8665,27ed2cbfb66b
5805,2.00E+11,dd6248ab69d5
5806,f9e3bc067b04,1d2a9e81e68d
5807,a2d14f88c388,3b377318f931
5808,f180afe804fb,fb0bec31a988
5809,ef93e4f44001,1d959f9a25fa
5810,dda96c087e35,ecf2bc172c43
5811,3b5285235b1f,952fafd23f6f
5812,52b8ec43b5bb,502dd53f8ef6
5813,d2b72c1e4710,c460f68d1afc
5814,a90892b49401,028e0e20a6e6
5815,248021fe6782,3e1a4560eea1
5816,f00c4807afb7,99432e4e634d
5817,96606d041db8,6191e1362dce
5818,8a36acf815bd,707358fa0413
5819,39dd314195ff,b239811ad530
5820,bd1ebb5a2030,5b75403e734b
5821,c4a586681e2e,296361d46fe5
5822,aede1f1cd1f2,44718b94b238
5823,111e9ae9e586,65a07f1d48fe
5824,08e51f9253ec,b89a72f5bb26
5825,9ff26ba38f9f,48b409cd3391
5826,a0c6b8aa0ad7,7157dfbecf58
5827,141fe426fb49,36223294f715
5828,fa96667adc4a,b756a9475df2
5829,c91ab22c97f2,5bf93825cbff
5830,9f8a17fd432b,e2d78125aa1d
5831,9cecc5330ee3,49a0e8c8359f
5832,6.14E+55,0cbc4e791078
5833,a3ed68f9e94f,ee74bccca74f
5834,f22590fb60ec,982e2e94ba09
5835,4c9e6e7c841a,eb00ab208b23
5836,b5771423122a,8fcf270cb41a
5837,4a64e4dbf42d,8c9cfcf11be1
5838,21fa532c9316,f125c34f2d46
5839,a20aa3594ff4,f28562f85b01
5840,5d677e800e4c,f959b8826021
5841,0ca00c3272a0,ba85f1d5baf0
5842,6b2ea6ea3789,259bb99e9fba
5843,ade442d801aa,464c126193b5
5844,59750885cac2,d50b5a18d829
5845,bc420a64a3b0,c7d418d9e692
5846,b603b4b1985d,dad830e8bc20
5847,0fa5240a9e83,ba98a92d4653
5848,a9369afba659,67eb4ee83f91
5849,f7c7d4e0e717,164dc8f69ee7
5850,bff4caa52544,be764511add0
5851,8e2a73037194,badb05e10c00
5852,da246e55dca5,7a2888a81530
5853,c9d03a0c5c56,34dc98bf4839
5854,f94599cc4502,7195ccd8dd79
5855,aed95505f542,57bb1947febc
5856,87892bd4c44f,9f731f2b576a
5857,f1a8df60d95f,3ce1c00eedf2
5858,2dd32e9303a1,90b31138b4af
5859,a35a53b02f38,0e3122f9b8f2
5860,0952dd0b1b1f,95f0846b53f0
5861,e2743e87773c,130e300bb138
5862,c960f9bb84b4,db65c62cb2f4
5863,41265efc88d3,3f2ea4703a13
5864,d05a1af2c7bb,09b014c97b9d
5865,5e2b5eab2065,a378afa18034
5866,ae55b01db191,c0de2b1ada57
5867,73f2f1f7de8e,7b6e1b4e25e4
5868,776d2d6637e3,b4a8ce07fe28
5869,49a871049aaa,0342481c6f8c
5870,05cbbfd75846,6b18f86fe22b
5871,c3186eecf50d,e1eb3b0c6276
5872,7bfe5833f4bd,f58f998e232f
5873,e686e784e730,ac43301aa85a
5874,e55d500bdbad,82bf2194763d
5875,140ff0317d14,9b653284cc61
5876,089a56b8513e,873c049db911
5877,d978027c88b0,fc34d16e5103
5878,8fad3bbbc515,72eb3892ceb5
5879,3f16e5d82ce0,e717fe5265ec
5.88E+03,03647e9856c3,bb2b7becd91f
5881,8fd88fb44ac4,ca8e4d9ff001
5882,95e3428982a2,6fb5957c87a9
5883,a138bded2dd2,24dcf19e9a10
5884,6ef524d38357,9394211252ae
5885,9c8c2e945dda,c30263e48c86
5886,c0178aa8df6d,dfb1e0681da7
5887,f6055778ffd8,836550c0f377
5888,186cf2e3ccd8,af888e9ce5ed
5889,a007e4da8718,ff0174b35490
5890,85692a959fbd,c0cf2147c7bf
5891,ffb37fdbd2a2,a111c0246eec
5892,a1d2d9f13a69,1bedc68c7e30
5893,4baadbf87f2f,6b5f59191eeb
5894,1ba4e019cedc,aea94421a5b0
5895,08a4f209b85e,cf2bbb5bd6a5
5896,24a381d3e3e4,b02e2a03cbf3
5897,0c2cfecc6be0,b5ce5c898595
5898,8715bad9c789,d1ba3c01de43
5899,6375f5ece00d,8c0f28e9c3d6
5900,5383da9ceb47,844ce52f4e2d
5901,6fdc6a410b09,61506a76e131
5902,3771b850b9e7,6c136b71c390
5903,435dfcef4482,3033ebebe388
5904,2ad054fa3897,9a5fc425f29e
5905,7050ac53d5f5,1e8db86c93ce
5906,5d192e165333,d54cf39a1838
5907,56430f7aab0c,cb8c678cf069
5908,fc00b28f1efb,f33365885b3a
5909,1ba410bf9dbb,d092e8f5e3c3
5910,6c43d2906005,db56165e8726
5911,61ac940fc329,18756b928ed4
5912,deb828f9a62a,1e92559e6c15
5913,d565cc19ff58,89c500266684
5914,a6ea030f8bbb,d6dacbeddfd7
5915,98e7bcfb84db,a5f50aa5377c
5916,cbc6ec4468d3,f3b55f316152
5917,e4807120c5ab,37a2ce9f64d2
5918,ef42ee413044,cf542d5c04f8
5919,cc23b274fd15,54d112c8d053
5920,a05772654432,67f39d40c9a9
5921,4f4388848e67,a521eeec87d5
5922,673bd3853543,63ec7a28cb12
5923,c146461db200,0a56c4bcc419
5924,2643a47f5320,b75ff6ec5346
5925,1229c2cc01a4,91574123e600
5926,ea5216db07b1,07cc76ce2948
5927,59b0d985f5e3,eb1c8601ba61
5928,969cd8493a82,10e363e7382b
5929,9f4b8367c6c9,9c39d83fb648
5930,f9bafdf27882,5d32ca37f764
5931,507f11bf5166,e536c3a46c4d
5932,86d60e859314,8e9dd10ac841
5933,ca7f02285830,f0eea437097e
5934,2396dbeea97f,a354990f37dc
5935,2d9ca800b54b,d678a9dd1152
5936,ad35c5032e23,677fbe2bd9e8
5937,fe74d7dcb4aa,6b033d4f8112
5938,ee4fe46e2b8f,758b8e4bf2fa
5939,4c53b2b94493,a63a7911f77b
5940,e1a71faba113,92e7d39e02c9
5941,7b58b4dac9dc,ae814c8f01ed
5942,9b3cc73c46e7,07e2a7860b9e
5943,a5770aa02138,b9b8482c4274
5.94E+03,225e400ee407,fbdffbf29d3d
5945,78cf906711a0,c6fc96218d08
5946,555b2dd546e0,f98cedc1ef4e
5947,a875a7da9b84,991df64a4a7a
5948,39af0a444a2f,c1528ed387e6
5949,a5d87a6282d2,1c77b15af1ac
5950,1c65f50ee7ea,e4090f7253ea
5951,fd0a5cd1653f,fd3e08c5689f
5952,d566ea94a83e,59da93f228f0
5953,e7157dfe61df,d9a854bc4f1b
5954,683536d25ba9,6816357c4443
5955,46c6df8167a1,85e0e2f34a2b
5956,f8f89b775315,2690356b3c39
5957,8ebb438f366e,bf3d380bf7b0
5958,2d6152a0eed7,63039496b12a
5959,45c570316c65,59599b847b3e
5960,a04d9ca30401,0bbacaf63ea6
5961,b0caf11f4b65,870dd07a5736
5962,e9852afe80ae,fda2968e366d
5963,990ac6617d72,fe972ae3aa15
5964,6f92c2d7ca6c,1edee3665ce9
5965,f5ea944d5fbc,8656a45bd1f4
5966,be3276aed089,e3bce20d8e68
5967,1df94cbefc92,f06d19de7c13
5968,e83931208181,337f069bd6e5
5969,20287cd0d2ea,bc2f66915310
5970,d6daf99ebb3c,c0ca8a9a64fe
5971,6f1d530867fb,cec2b58874c5
5972,3bc52c74c858,85ea7c24283e
5973,a2f1f3f96b2d,c1ce005a455b
5974,4e243a7423f9,2559a37abbdd
5975,c4809d639684,dbdfb8a164d9
5976,03b499b71b0a,0fc7c06e6c62
5977,4933bc9ea457,285b27b5b43f
5978,c178d0c8da26,821bf70d0325
5979,beba35342547,c65f9f1b5b55
5980,f6ecb87f5b29,99bf3031a942
5981,4d654d2ea591,848ccd72b5a0
5982,c5ad9771ba9a,44b112ff0164
5983,68a29f98667c,9c4ff7edcdd9
5984,1c11658afeee,02db843199a3
5985,8ec2fecfed56,b8c7f2d5e681
5986,7d4ab56d67fb,decffa070137
5987,8f92895ab264,86cfd1bf27c8
5988,5f0e72a4fe02,fc7993497f6c
5989,2a34732850a0,5e12d9dc0739
5990,5867f69b5b12,c4e0e606440c
5991,07a56d0ab2d3,908f3b2f2d60
5992,35101dc1cfdb,b8306dff386d
5993,212abd86cf9c,4a169831d3a8
5994,9f6dd8a4244d,6f3c9dda31a9
5995,0a88a25855bc,13be164c2790
5996,a3513a05c3ce,26a08c05c79d
5997,5730297dd936,6a8cf4fa648d
5998,87de32ae6b38,8b074cb2dd3f
5999,76889355c851,d2ade082e613
6000,c215b0055295,bb5545e0b228
6001,063f46c2bcc1,a065568d79ae
6002,d6a97af235e2,7f2ff331342b
6003,bece70d96a82,8576de74f786
6004,13054df864bf,ea0b7a50a364
6005,13a412d36096,ac8418b1b78b
6006,70682a608b52,1c0c7245f9a0
6007,bde783f39e2a,6bf7af46b455
6008,b57355697384,67278814242a
6009,b9c8eff4cf73,e2d78125aa1d
6010,1f817ee06e5f,eba4153f5cd8
6011,924bfe3033c5,20590872fecb
6012,1aa14b26c014,50a95a0cbc50
6013,dc079b7e5bc6,fe9c14fb544d
6014,5ae24c50e9ca,b3532205b83c
6015,b9f6d35ccbb6,babc1061277c
6016,4958a414a7ac,f743dab844ce
6017,452c27edf11b,237cda3b4940
6018,db24d9d8fd31,97c4c431bb4c
6019,759dd24b7296,645165fb45bd
6020,d4e06c88fd90,f6e4695572a9
6021,54c2a80d8558,dd61c46d026f
6022,4b2ae4f67e82,49faf0053d57
6023,1566a38ccf5a,a1df5537bcd0
6024,6e88680472ac,a2fb331f73ab
6025,94078ae952a7,812ab2034775
6026,cace48c12a04,96093950bd85
6027,c88bf9153594,fcf47fce1ade
6028,15495086a35b,d8b58c19f6cb
6029,0e1887c27a41,6d341414f457
6030,16cca373c85c,dac016353360
6031,84a2107e9584,f2766af1dc5f
6032,eabb6bc537e1,16993811051d
6033,29f3494a3c12,2d18df45f59c
6034,6eba44d2ccf6,55bc6f2864cb
6035,be35dda4fb5a,47c5147cea68
6036,0db1e497949f,ffed004f56a5
6037,c8abb7679758,ddcf88329545
6038,9fbe8e91c56a,ba439e2a614e
6039,e69d80351746,d41f7b7c57b1
6040,03120a7ec237,8c1e092f138a
6041,9c1094d73e1f,80d74170c7bb
6042,a2a17304dc96,cb0f5f491263
6043,177f67e9c552,69931784e03e
6044,fbb833e8d47f,b2f33d77e08a
6045,43414fdcfb5e,4e45e37864ee
6046,4e22c0b8c350,89dac9604a2a
6047,e82d32e73554,a878a490f3e2
6048,82b68f911288,f7439396537a
6049,d219250366e1,490e1bc052c7
6050,e7537299351f,dc97dadc8f95
6051,fc46b5f3b596,55da1de5e93a
6052,4cde2952254a,239ae1545bee
6053,c6fcb1a2e296,8b8c08f0e453
6054,fa6c51e795f7,f02d0be91910
6055,670b876fd729,cb1fd24693b6
6056,a12658aa4ab8,91adde982172
6057,bdd2abf83b42,3bd8004cca24
6058,8ada0b8b954d,7c57b396996f
6059,038f6b6b4fca,e82c58408a0c
6060,5.19E+12,f594790e1e39
6061,94be151c3677,3bbd6979a196
6062,58e0315e7b34,e3b3fc24acc0
6063,2c2fe0f6c268,17ed5debba20
6064,b8c0990ce4ff,832d3722cf27
6065,d9e1e0b50cb5,776ad71a45dd
6066,4599f7da9eb0,9f87b99763b3
6067,c73d94d1b35b,c1ef6914f5fa
6068,1f5fbafa70ba,2bc9e477d032
6069,4ddb8f937b7d,1d29e93c06a7
6070,8ef52e95d640,1ee8d0407894
6071,0e723424d189,1964343b609f
6072,0265f267e358,98ef331e2ef2
6073,d6b73babacf4,f29929fc87b2
6074,648396ceaf10,915c98830806
6075,b17f570f1606,e2272bcf4b40
6076,b816e1f7bded,fbbaaaf22867
6077,a39d6299dcd9,ca0216c3a4af
6078,e7e0a6518519,4a6f41948e0a
6079,8a6c8e6a0752,2746588a1fc0
6080,55d5cb564107,5957a847620b
6081,9ea1dc77a0b1,d7b095ba43b7
6082,9b81b5a938ca,9f1530480017
6083,0817beb386c5,af89f6a056d2
6084,157a3bd484a5,47db95b46ffc
6085,ca4eff060f94,6d87cd4f6a45
6086,f7e57b48f0da,ce1870770484
6087,b4fa51f70767,2c7e3708d636
6088,7a738f488269,c4c5c4d7ebe5
6089,8ef6c3187acf,dda38b55b455
6090,dcdd2c44fe50,15f12db142b8
6091,306449694bea,fac2d9f3116e
6092,2cc25ad269d0,750ee39c56f3
6093,36188d4fbfe0,2b805c9256d8
6094,5e9fd094c975,e22ca0378cf4
6095,226a1e0a392d,958466e05c2f
6096,cb13e8d703c0,c78208d2bdac
6097,3effe4531afb,a4164eff438b
6098,0b64a80b914c,b95a8459041b
6099,cfee05bfdde5,c0dd433f97d7
6100,d490e7a04ddc,523d3a7e347e
6101,38e9ee6643f3,3d0d71fec038
6102,0a4bd428af55,077b0861d52d
6103,cb9f2d02bbfb,c6c493e0a479
6104,f956d41d40db,b0eaa95159bf
6105,8054486b5c3c,fcc57169b66e
6106,0dc4abcfa659,8c39e8699c52
6107,b71e7df120c5,45e3d9ac252e
6108,e096490b4ec7,5e6f682747a3
6109,1f7ba69189bc,bb3eae685da0
6110,25b290067462,0c4f7b4144da
6111,09bbe4691c0d,982d84e4d004
6112,8ef439a9f7b9,33e69bbad995
6113,d75e8d119d4c,486dca8b5b9c
6114,2955ec97e66c,d60787663dd4
6115,e579b782f304,6a8e0eb9753b
6116,d9f5d9b929a4,770e659ce9ae
6117,5c909bab6083,b7cad2c07526
6118,d96d8b3c16f8,048d68c45dfb
6119,034d1f399023,90e1888147c1
6120,61b39da26fc7,d6477f803d8e
6121,be8d97f24ab9,bfb4f4b2decb
6122,ef34c46dbff4,8b9470e136b0
6123,bbd0f0aae097,addd4b280ed8
6124,ddf0dbb0080c,ac3ec7b03e12
6125,eb7bb608e749,88e631239c4e
6126,3297bc9c0fe2,aa52d8047e69
6127,aba2b1544f2f,77b4dd8796ba
6128,0176f4044bbd,14447d66425f
6129,892f82f591b1,cbff3bc3c09b
6130,e42c89736e56,f1f7715f7509
6131,17282804bfff,0b38c675c9e4
6132,e488d88813ea,378b9bb4cb7c
6133,606653feb6c5,1d89788a3022
6134,89fdb12d8bdd,2506b4f21362
6135,e0c38b819bb2,bd952519a4cd
6136,03fac39777c6,1b8bc5d1478b
6137,868b9732f870,797dd5919fc0
6138,557f3e9cdc26,1378e0463711
6139,6284db85937c,9e53b70e3d1e
6140,165de217d11e,9e96b0b9ef4c
6141,a2f41d1d8826,6a1815e522b8
6142,40d8da7e0fa3,53dfffea3295
6143,325eee14c181,a128b12f80d8
6144,b9d24f20af17,95dacc0e3bc3
6145,1e928634e5ce,c3c4253bcfc4
6146,cbfe89611b51,432ae54d0d61
6147,3ce77e71f69a,6b0fac8c63d8
6148,efff76d8755d,2df5c4d7dc23
6149,498b96ab8eae,51068b902ea5
6150,e013de394f84,48643cfd4635
6151,adaf6e79baf1,4af83155c980
6152,7c9d5631a117,4ba9bed72c7f
6153,a33504515b2e,10f5b4515c5d
6154,faded44b0dd5,552be46d1738
6155,bec2ed7d30fc,be83104bdf6c
6156,f43668d0dce0,cb4e4d711972
6157,9468382b0e9e,38beb63a5e43
6158,b437cabc99f2,a7c1e548f9b4
6159,bfa9afdbedf1,4819bb4cf0f3
6160,87626cfe4fcf,4055e25890a4
6161,200cfe743773,a530cfda54ff
6162,59da9c987d93,ae9bd42c9ee5
6163,87e34cbaf363,872f1215a6cc
6164,2f0e4a0ae10e,378cdb1b8466
6165,ddd92ddf8e3d,9f689cdbbc9c
6166,99dd30afafaa,42254a2bf556
6167,84b03cb0fc5d,4e793e4eed0a
6168,d30e097da5bb,7ec88095b35c
6169,b3d6c2ade321,5a39f0a9f0c0
6170,fe6ca8260dfe,40c14da3df78
6171,9aee7466e0e5,9f2b256a9e74
6172,26429343a01d,7c84810749ad
6173,fd0897a6ad10,c3015f07a274
6174,352d3cd5ee20,24f65adc473e
6175,a544987be50a,39bf07702a4a
6176,2d33c5fd776f,e3f0cd70c013
6177,46d1a0849cfc,4d02e726a229
6178,dbee540d5968,fc0aa50559c7
6179,6491909b3564,21bb4636eacd
6180,eb7ef9299780,3befc30e0fdc
6.18E+03,910e9603d24d,cc857331a0bd
6182,afb19833c760,a4a86747f28b
6183,81c87ef6b997,f4479b7107ab
6184,1494336821c3,9e86e0c87159
6185,f3ca048077a7,c86f94602f79
6186,e8f8362e9d9e,f8eb01c2133c
6187,c8f088409a45,85da8495e616
6188,9703b89f9610,eaabd3653c5f
6189,579f32e4de78,798fd9f50ac7
6190,626b652ba20e,8c251945f820
6191,4b57143946dd,abb3f7ec84f6
6192,5beb8afd7001,daac3c413cca
6193,bf759dc73999,f3806eaf2581
6194,cf9e0fb1b0a0,b83767428e0f
6195,8a3adde3c1e9,42b473148757
6196,1b3110e4a4d9,203aa621492e
6197,bb243077d925,73240f3dea49
6198,e303fe261d8d,6483e0a732ab
6199,425e80b95985,62d9d2a709fd
6200,9c76cfbf5251,b5003ea27e7a
6201,21880ac21355,a70a7e38da3a
6202,bf44f410151e,51bddbfc89e7
6203,7d51feae5103,b0e75526bc28
6204,167b2813e257,27f3caa35fc0
6205,6bac6b4fcfe4,998874925d34
6206,138c6adcfb5f,d4a8d71ffc28
6207,bb28914e7cf9,b678034ed34e
6208,0ec955eb12f9,a649a56f794b
6209,d692e73dc340,0fd991220e89
6210,c75abc564b0d,f82b99214fae
6211,134411f18cbf,b240ca8199b8
6212,b5569579e8c4,0cbfb45b0563
6213,6c07f19854e9,d154e8faf251
6214,561365ae1681,4119946b957a
6215,d245b173586c,21d5f1f9336b
6216,cec159198cfd,d8fd1388b930
6217,cc3219b5d750,083e99b07db6
6218,5c2746beeb02,daa486e921d3
6219,9477b2c445d8,e3f9be6b1443
6220,b296bbf16e20,ffc87fa25239
6221,0a39cf394b87,a41f99d5a502
6222,940238d63488,0b82174548d9
6223,6666888cdab1,684000d82222
6224,33a7be290d48,217ad87aa8cf
6225,a4275570ed23,1badedd70f83
6226,0301d6377f58,4eda59681eb4
6227,ab957cfb844c,47e9912d6c47
6228,1b43f1c749b2,4fb6edb982a8
6229,5fff924974b3,2d29d517a8ae
6230,886602cc0cd9,ec101c893aec
6231,15dc52a35189,dcdfb1ebf31d
6232,08d85cfc8a51,eecdb1b709f6
6233,4c63c3a4da74,750f010ff4c3
6234,9e50f5531d95,fa0d778783f8
6235,5e437340ea4d,bd97a49cc421
6236,4596584fa59a,eb9300e515c9
6237,ff64ee8ab0bb,2d18954e9f47
6238,49bfe589ae39,e9bd4c92c382
6239,8ef5bd49203d,9bac528f57af
6240,0504b8bf6517,34b20eba1884
6241,0de75387117b,fe87a0a79f4a
6242,0022b5beed41,7.12E+11
6243,7c461297cfc2,2a92065c91ff
6244,9cefcd10b366,e793bda2340a
6245,1db9e2630cf1,4f4be8fbf6f2
6246,82f9d9990bb0,f8d88db9ad17
6247,3bde9d8b3ee5,a92f7e864a1e
6248,cac6660f0b84,8c17fb141ab6
6249,26d95c955d49,d75043f388c2
6250,e67c91c69369,7aa2e9931e55
6251,241c14d99ea3,8bec6f88b17f
6252,d705373f01fa,35e1a43eabe6
6253,1aed5f2c8d93,9cc9612d8b51
6254,64d1ad02c526,60ade5d0d9d5
6255,41d8804f08df,7f4b41f6cca6
6256,fc1cbe90ed22,7c6d22f0dc8a
6257,769072c6b421,41bba0621491
6258,d9b6c7963510,38adf63d0758
6259,e53b67fffd33,29efbba4ef7b
6260,4be4b47deaef,6960ac7b87d0
6261,c7e4aa196eb9,1c807973b67a
6262,26c9bfc89a1f,6dd0d6654177
6263,d309a3259944,63a060adfb43
6264,2256808d9e81,ac2280e23cbe
6265,8a78829dee29,b0b16d7131ac
6266,42baf5dc42dd,5b331400fcc2
6267,4d0742883fc7,e464e28fb2de
6268,38a49841cf56,5de19d797208
6269,34151deb0258,27a19dda5099
6270,6de38ee294b7,f34bd0d2b5d1
6271,be5fbdcfbfe0,d8624b9ef2fc
6272,0239c8594182,d042373195ed
6273,edaf976a9762,0e9302ffa787
6274,946aa5607fae,0ea5e09b20a8
6275,1523f41e1872,fe598bb5b1f5
6276,6b0b56fa9d1c,c1e582eed359
6277,05ac31fd329f,0704502e2ea0
6278,158b949359fe,f18aec3f2e72
6279,4aede1a2da2d,e9e075fc628a
6280,8ee5afecd5ec,887730a90d05
6281,c30fcb4866f8,c1778dc49072
6282,0aaa63c3909b,0c2c9970614f
6283,9716eb246d0a,7722b561ef97
6284,01110082b725,a4d02671f30b
6285,a23251aa3183,7b31b297e6b4
6286,d93e62217edb,69a0354cdedb
6287,d7050855ec4b,a98acf36863b
6288,a2c994392811,9483dce8f19d
6289,feed02bf7255,a2cf83995d09
6290,a08626eeca9f,dfbf84cc53ff
6291,265803805b18,f4fcfb6a678b
6292,ae73dfe9855e,96f049282eb0
6293,2c304f0173b7,83613d8f2893
6294,b1762176e3e5,e6734c988375
6295,7c8de9a5d6f4,4adf52136428
6296,ffbe3a9998ed,c9761edce3de
6297,ff4da6ab13a7,b41e37126116
6298,653583ada2b2,838f454dd02a
6299,ccb4e756e84f,73cc839901d4
6300,5803d06f909f,c1e6a38a04b8
6301,495d398605cc,2a62b214dd81
6302,c9764e283149,4f1c431b2d1c
6303,9f59c3a71fe9,5d55ad219855
6304,206b94aafc1b,de4786282394
6305,6e85fe5e988f,4ee346065deb
6306,cbbd961a03d5,b239811ad530
6307,ad5fb5b171c0,7c0c0fa9e3f8
6308,98faa101c7ed,a0d6251b283f
6309,680fd462ad49,9c44b827c252
6310,6ff7ee84c19f,9a4e05a2f093
6311,d6130c1df077,be12e74469a9
6312,2d55ec6e3654,3f253bf6ce59
6313,37baa4168571,fac981607807
6314,2fcf58b9865a,93233d5904f9
6315,adbd74a131ef,320f1ba775e8
6316,da4b2565783f,671473044eda
6317,3d4003b62d11,340c5f98a7dd
6318,1f65ad97352a,a0b8c80b1369
6319,44d89d1b0a6d,2de1a29645b1
6320,9ea9027a6841,d17c5707d6c1
6321,ee1f4e375e2e,a267dac360ad
6322,db997e30ee9c,47383f7b6209
6323,8d4d4e45ef50,a7a7d0e1a377
6324,65d0bbcce8c8,6d2bd1f90398
6325,f95283f8ecaf,c641db400d36
6326,15461259e8e5,f63b3539cd26
6327,2d151d8f140a,8de9c782199c
6328,05126ffaaa37,9a5a595e90ae
6329,b9d9f31cbeec,1ffc4a0b57fd
6330,ac9a373788bc,3764b57a6d3b
6331,e3e5b63aa35c,ed8d469c8e42
6332,5b9e34b82df7,818d647950cc
6333,e45f57f0136b,07593e986b6f
6334,b48085d44ec6,dc8e0dca583b
6335,514baaf01639,6b563addf16f
6336,e951ae957a06,a858ba83bd24
6337,ccc3ce68bc95,62ba00261928
6338,c2d7bc0a61ee,4c2ed9a705e6
6339,e0c4f03891e6,18edf101cdd8
6340,bba1259bf69b,c62ef914ef8f
6341,3075d55565d7,39aabea3288e
6342,5605b86f8bb4,827bfce5aa68
6343,e6b50b9d8d56,b2f279727397
6344,a05f64649aa6,6979ba445717
6345,c641e67483cf,d90426f704e9
6346,c7cd35283381,7aa63d6aea99
6347,47f08aadfe53,9aabd9f7dca8
6348,11e644858da2,0cd8a89f9330
6349,980e096a9025,eb385f07ad03
6350,d7157590ed96,33caea7bc08d
6351,fe24ecf73194,7aa06459258f
6352,d5a2008e8190,c71689dbabca
6353,3824a1be10fd,a2518915da4e
6354,63800a01c32b,6deba203fec6
6355,98b2b297ceaa,d1ea920826b6
6356,6b5f507d7ce6,344428be1b7b
6357,0b3120db2360,42ad61d67fbd
6358,61236e9eabe2,1f922dc051e3
6359,1afe41cc0411,dc1cf180793e
6360,f6b123a5b12a,15ac04920c9e
6361,6e124e481596,01d2db21def6
6362,8efdfd6a5ab2,49f1bdb29017
6363,9901b2f5c47e,2424e61378aa
6364,e66ea2c249e3,954e69b29185
6365,df3e674d0064,4e3e3cedac53
6366,4338cd457585,a3c39509fdc4
6367,d0286fe1c081,74136dfeb6b1
6368,2e55c19a5905,7ef0c6ccfaa3
6369,2835ec0f5a49,6f5759f52616
6370,71da99f64e1e,b64adca37cae
6371,7b387cf4e475,0d58b97fd286
6372,c6cc24201ef2,11c5316703f9
6373,2f2834e71e18,df3dcf4da240
6374,083c52329985,902b34344ac4
6375,66da9681a596,093e7f18670e
6376,3ffd77d27e8e,1d7599a7d48e
6377,04cfcbbf6aa1,3d8be3518ad4
6378,b851511dff26,fdf070958231
6379,06beb64a0e9a,f096c996e93d
6380,77042c31a021,7e7fd807ecc1
6381,68cf89a904f1,ad2672bc37b6
6382,ce23712ada61,f6d345c7b2ee
6383,ff5958db3870,9f2283331221
6384,0d010ad81334,bb63decef48c
6385,4fabb4334ae9,96cd5d9ef90a
6386,1c582c3be157,bce5a850c324
6387,56ab6e6ea26a,54205628eed3
6388,7f001793a654,3b4a127281ff
6389,896acc1bb350,565ef5bfa9af
6390,8a5acbe93f41,4ea53d8054d4
6391,80007f01f4a2,d8370bdbc489
6392,67089595364,d1386e442240
6393,b86c3faa849b,26e69434a7c6
6394,2512d084a564,a5efb794bb01
6395,912bdcce7af9,ad921871ea16
6396,085f9c780451,7bd456069531
6397,a7c3ad6fdd00,a07734fc49c3
6398,5631f3c3288f,9e1f61722102
6399,e667fafe6a1a,449a3a95bb95
6400,02caac053ed5,f4d66607419a
6401,548fe5597899,98eabf63d61f
6402,a00504932008,ed2aaf803845
6403,9e0f831e2f0f,2090ff116970
6404,20338a551639,dd87e31aec65
6405,07ced1deb520,4a329b6f6900
6406,5dcb791328aa,a83b521be1ad
